research_id,source_research_id,source_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,confirmation_scope_id,source_follow_through_scope_id,risk_penalty_rule_id,segment_id,confirmation_rule_id,max_window_sessions,min_follow_through_pct,stock_id,stock_name,signal_date,original_retest_entry_date,original_entry_price,original_outcome_result,original_return_pct,confirmation_signal_date,confirmation_signal_session,confirmation_entry_date,confirmation_entry_price,exit_date,exit_price,holding_sessions,return_pct,max_close_return_pct,min_close_return_pct,outcome_result,exit_reason,tradability_status,diagnostic_note,approved_for_daily,production_readiness,generated_at
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,8358,金居,20260415,20260420,373.0000,neutral,-0.8043,20260420,1,20260421,404.0000,20260506,458.5000,11,13.4901,13.4901,-16.9554,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,1802,台玻,20250715,20250724,18.9500,win,17.9420,20250724,1,20250725,20.4500,20250731,23.9000,5,16.8704,16.8704,1.4670,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,2317,鴻海,20250724,20250801,175.0000,win,11.1429,20250801,1,20250804,179.5000,20250811,198.0000,6,10.3064,10.3064,0.2786,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,6291,沛亨,20260128,20260210,241.0000,win,14.7303,20260210,1,20260211,260.0000,20260224,290.0000,3,11.5385,11.5385,6.3462,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,8289,泰藝,20260224,20260302,35.1000,win,10.3989,20260302,1,20260303,41.3000,20260330,38.7500,20,-6.1743,-1.9370,-23.1235,loss,fixed_20d_close_without_tp10_or_neutral,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,8383,千附,20260413,20260416,54.7000,win,14.0768,20260416,1,20260417,57.1000,20260420,68.6000,2,20.1401,20.1401,9.2820,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,6234,高僑,20260414,20260422,35.6000,win,18.1180,20260422,1,20260423,42.0500,20260428,43.7000,4,3.9239,7.0155,0.0000,neutral,pulled_back_to_5pct_after_plus5_without_tp10,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,8163,達方,20260508,20260515,32.3500,win,10.2009,20260515,1,20260518,34.2000,20260529,39.3000,10,14.9123,14.9123,-3.9474,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,1727,中華化,20250723,20250728,31.0000,neutral,3.2258,20250728,1,20250729,33.4000,20250819,39.9000,16,19.4611,19.4611,-4.6407,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,6706,惠特,20250918,20250930,83.9000,neutral,2.8605,20250930,1,20251001,88.2000,20251104,66.1000,20,-25.0567,-2.1542,-25.0567,loss,fixed_20d_close_without_tp10_or_neutral,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,8358,金居,20260415,20260420,373.0000,neutral,-0.8043,20260420,1,20260421,404.0000,20260506,458.5000,11,13.4901,13.4901,-16.9554,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,1802,台玻,20250715,20250724,18.9500,win,17.9420,20250724,1,20250725,20.4500,20250731,23.9000,5,16.8704,16.8704,1.4670,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,8289,泰藝,20260224,20260302,35.1000,win,10.3989,20260302,1,20260303,41.3000,20260330,38.7500,20,-6.1743,-1.9370,-23.1235,loss,fixed_20d_close_without_tp10_or_neutral,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,6234,高僑,20260414,20260422,35.6000,win,18.1180,20260422,1,20260423,42.0500,20260428,43.7000,4,3.9239,7.0155,0.0000,neutral,pulled_back_to_5pct_after_plus5_without_tp10,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,2324,仁寶,20250917,20250925,35.2500,loss,-3.9716,20250925,1,20250926,36.0000,20251031,33.0500,20,-8.1944,-0.1389,-13.8889,loss,fixed_20d_close_without_tp10_or_neutral,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,6290,良維,20260224,20260306,233.0000,loss,-17.5966,20260306,1,20260309,216.0000,20260319,241.0000,9,11.5741,11.5741,-5.5556,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,3017,奇鋐,20250604,20250611,704.0000,neutral,3.6932,20250611,1,20250612,723.0000,20250616,750.0000,3,3.7344,5.5325,3.7344,neutral,pulled_back_to_5pct_after_plus5_without_tp10,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,2368,金像電,20250630,20250707,299.5000,neutral,4.8414,20250708,2,20250709,315.0000,20250722,326.5000,10,3.6508,5.5556,-1.5873,neutral,pulled_back_to_5pct_after_plus5_without_tp10,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,2301,光寶科,20250703,20250710,116.0000,neutral,2.5862,20250710,1,20250711,117.5000,20250731,119.0000,15,1.2766,7.2340,-2.1277,neutral,pulled_back_to_5pct_after_plus5_without_tp10,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
structured_neckline_strict_45_90_confirmation_entry_audit,structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_entry_audit_20260629,warning_research_variant_only,follow_through_close_confirmation_next_open_grid,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,1727,中華化,20250723,20250728,31.0000,neutral,3.2258,20250728,1,20250729,33.4000,20250819,39.9000,16,19.4611,19.4611,-4.6407,win,close_tp10_hit,tradable,tradable_confirmation_next_open_research_only,false,not_production_ready_research_only,2026-06-29 03:34:05 Asia/Taipei
